Date,Open,High,Low,Close,Adj Close,Volume
2019-12-26,4149.950195,4196.450195,4133.250000,4187.100098,4170.758789,1265020
2019-12-27,4198.000000,4260.000000,4192.000000,4252.649902,4236.052734,1126648
2019-12-30,4274.850098,4281.549805,4230.000000,4243.299805,4226.739258,831910
2019-12-31,4247.000000,4266.399902,4218.600098,4234.750000,4218.223145,779608
2020-01-01,4237.799805,4252.000000,4221.000000,4231.299805,4214.786133,407042
2020-01-02,4240.000000,4295.750000,4235.000000,4246.049805,4229.478516,863844
2020-01-03,4220.000000,4234.799805,4173.000000,4193.450195,4177.084473,1176850
2020-01-06,4164.000000,4204.000000,3983.800049,3996.699951,3981.101807,2866735
2020-01-07,4055.000000,4092.000000,3996.199951,4007.649902,3992.009277,2149042
2020-01-08,3950.000000,4060.350098,3950.000000,4049.949951,4034.144043,1630576
2020-01-09,4105.899902,4148.000000,4080.000000,4124.200195,4108.104492,1419388
2020-01-10,4130.100098,4185.899902,4118.000000,4144.850098,4128.673828,1106624
2020-01-13,4168.000000,4182.250000,4146.000000,4164.500000,4148.247070,645152
2020-01-14,4170.000000,4202.399902,4150.450195,4193.000000,4176.636230,703434
2020-01-15,4189.950195,4220.000000,4170.049805,4207.250000,4190.830078,616976
2020-01-16,4190.000000,4229.950195,4188.000000,4220.250000,4203.779297,578728
2020-01-17,4217.000000,4242.000000,4202.000000,4231.750000,4215.234375,671129
2020-01-20,4229.000000,4252.950195,4125.149902,4152.600098,4136.393555,848639
2020-01-21,4149.950195,4186.100098,4117.049805,4138.600098,4122.448242,897922
2020-01-22,4186.000000,4186.500000,4123.350098,4142.200195,4126.034180,797901
2020-01-23,4123.000000,4163.850098,4085.000000,4125.799805,4109.698242,1154522
2020-01-24,4120.000000,4205.649902,4111.000000,4194.500000,4178.130371,864892
2020-01-27,4174.000000,4208.000000,4154.000000,4164.350098,4148.097656,782155
2020-01-28,4150.149902,4249.000000,4150.149902,4213.000000,4196.557617,1052764
2020-01-29,4244.899902,4444.000000,4215.100098,4419.000000,4401.753906,4581413
2020-01-30,4464.000000,4485.000000,4344.850098,4364.299805,4347.267578,3577774
2020-01-31,4370.000000,4420.100098,4333.799805,4365.899902,4348.860840,1736927
2020-02-03,4250.200195,4376.899902,4250.200195,4359.350098,4342.336914,1094181
2020-02-04,4387.950195,4550.000000,4377.149902,4519.250000,4501.612793,1958323
2020-02-05,4515.000000,4539.950195,4477.649902,4528.200195,4510.527832,1285631
2020-02-06,4528.200195,4677.850098,4525.000000,4666.350098,4648.138672,1846477
2020-02-07,4663.950195,4686.899902,4626.100098,4654.299805,4636.135254,950326
2020-02-10,4660.000000,4734.000000,4640.000000,4721.750000,4703.322266,1160879
2020-02-11,4737.000000,4785.000000,4736.000000,4749.350098,4730.814453,1167429
2020-02-12,4770.000000,4782.200195,4722.000000,4768.700195,4750.088867,882964
2020-02-13,4766.000000,4800.600098,4735.000000,4795.350098,4776.634766,681039
2020-02-14,4800.000000,4815.000000,4768.000000,4781.750000,4763.087891,731118
2020-02-17,4781.750000,4798.000000,4750.049805,4776.649902,4758.007813,716484
2020-02-18,4769.399902,4771.950195,4701.600098,4758.000000,4739.431152,728611
2020-02-19,4785.000000,4887.000000,4780.100098,4878.049805,4859.012207,1172049
2020-02-20,4867.899902,4923.399902,4853.750000,4880.450195,4861.402832,1634643
2020-02-24,4840.000000,4876.000000,4751.200195,4803.950195,4785.201660,1263389
2020-02-25,4849.899902,4849.899902,4784.000000,4825.950195,4807.115723,959309
2020-02-26,4815.000000,4837.750000,4767.250000,4810.000000,4791.228027,851346
2020-02-27,4815.000000,4815.000000,4712.100098,4759.799805,4741.223633,1174870
2020-02-28,4640.000000,4640.000000,4311.750000,4465.850098,4448.420898,4941410
2020-03-02,4600.000000,4617.950195,4305.649902,4360.750000,4343.730957,2238216
2020-03-03,4400.000000,4474.950195,4320.049805,4454.100098,4446.914551,2023503
2020-03-04,4466.000000,4496.799805,4225.000000,4286.399902,4279.484863,2472991
2020-03-05,4310.000000,4367.549805,4273.149902,4330.700195,4323.713867,1833295
2020-03-06,4125.000000,4238.000000,4036.500000,4225.850098,4219.032715,3312238
2020-03-09,4070.000000,4127.500000,3945.149902,4026.800049,4020.303711,3545627
2020-03-11,4014.000000,4118.899902,3985.000000,4030.649902,4024.147461,2793683
2020-03-12,3860.000000,3869.949951,3628.100098,3734.350098,3728.325684,5272619
2020-03-13,3440.000000,4043.500000,3281.050049,3952.550049,3946.173584,4849917
2020-03-16,3833.449951,3833.449951,3600.000000,3672.250000,3666.325684,3140467
2020-03-17,3702.100098,3734.699951,3402.000000,3444.850098,3439.292725,2558548
2020-03-18,3490.000000,3530.000000,3018.899902,3061.350098,3056.411377,5443580
2020-03-19,2800.000000,3053.050049,2484.699951,2746.100098,2741.669922,8324713
2020-03-20,2799.850098,3044.000000,2621.649902,2951.899902,2947.137695,6110189
2020-03-23,2656.750000,2700.000000,2225.000000,2266.149902,2262.493896,4844235
2020-03-24,2472.000000,2568.649902,2104.649902,2474.199951,2470.208496,6257221
2020-03-25,2450.000000,2700.000000,2400.000000,2585.600098,2581.428955,6226355
2020-03-26,2637.300049,2936.500000,2565.050049,2793.699951,2789.192871,5096124
2020-03-27,2955.000000,3040.000000,2500.000000,2542.300049,2538.198730,7170609
2020-03-30,2390.050049,2414.399902,2226.000000,2242.100098,2238.482910,7698355
2020-03-31,2305.100098,2340.000000,2100.000000,2215.800049,2212.225342,11043111
2020-04-01,2180.000000,2286.899902,2132.649902,2219.350098,2215.769775,6408301
2020-04-03,2268.800049,2343.699951,2183.050049,2207.500000,2203.938721,6172672
2020-04-07,2245.000000,2286.000000,2081.500000,2253.350098,2249.714844,11161478
2020-04-08,2184.000000,2374.000000,2144.149902,2332.899902,2329.136230,9109339
2020-04-09,2391.000000,2566.149902,2367.100098,2551.850098,2547.733398,7193246
2020-04-13,2520.000000,2520.000000,2265.949951,2287.300049,2283.610107,8183199
2020-04-15,2345.000000,2368.000000,2168.399902,2182.449951,2178.929199,9333628
2020-04-16,2145.000000,2250.000000,2122.000000,2220.000000,2216.418457,7246740
2020-04-17,2355.000000,2375.899902,2235.199951,2308.149902,2304.426270,10191546
2020-04-20,2325.000000,2345.500000,2265.000000,2308.250000,2304.526123,5403177
2020-04-21,2210.000000,2210.000000,2085.000000,2099.750000,2096.362549,7383985
2020-04-22,2059.949951,2170.000000,2022.349976,2148.250000,2144.784424,9062723
2020-04-23,2160.000000,2219.100098,2112.000000,2172.449951,2168.945313,7144006
2020-04-24,2113.500000,2113.500000,1970.050049,1976.250000,1973.061768,10494451
2020-04-27,2000.000000,2085.000000,1915.650024,2044.050049,2040.752441,14495247
2020-04-28,2081.000000,2244.100098,2035.000000,2228.100098,2224.505615,14756344
2020-04-29,2200.050049,2375.000000,2200.050049,2296.449951,2292.745117,15060154
2020-04-30,2365.050049,2418.949951,2291.149902,2318.100098,2314.360352,8883305
2020-05-04,2200.000000,2202.199951,2028.550049,2079.649902,2076.294922,7312745
2020-05-05,2130.000000,2135.000000,1997.000000,2002.349976,1999.119629,11521209
2020-05-06,2010.000000,2131.899902,1952.349976,2106.250000,2102.852051,13149696
2020-05-07,2098.949951,2169.850098,2048.350098,2060.550049,2057.225830,7770204
2020-05-08,2130.000000,2130.000000,2015.000000,2024.150024,2020.884521,6966375
2020-05-11,2070.000000,2092.699951,1995.300049,2015.050049,2011.799194,7654990
2020-05-12,1989.699951,2080.000000,1977.099976,2069.699951,2066.361084,10336527
2020-05-13,2220.000000,2239.949951,2145.000000,2161.050049,2157.563721,9441185
2020-05-14,2159.000000,2258.949951,2096.800049,2112.000000,2108.592773,14307531
2020-05-15,2119.949951,2136.600098,2056.000000,2086.449951,2083.083984,8026726
2020-05-18,2090.000000,2093.449951,1926.000000,1938.599976,1935.472534,10820571
2020-05-19,1960.000000,2003.550049,1922.199951,1964.949951,1961.780029,9413514
2020-05-20,1970.000000,2060.000000,1935.000000,2042.800049,2039.504517,16318508
2020-05-21,2059.000000,2077.550049,1974.500000,1990.199951,1986.989258,9879542
2020-05-22,1975.000000,2007.000000,1865.250000,1895.300049,1892.242432,16195094
2020-05-26,1918.000000,1933.750000,1821.550049,1829.000000,1826.049316,9869295
2020-05-27,1830.000000,1946.000000,1783.000000,1936.449951,1933.325928,17335246
2020-05-28,1954.000000,1983.000000,1927.000000,1947.699951,1944.557861,9051775
2020-05-29,1914.000000,1980.000000,1891.000000,1953.650024,1950.498291,10361847
2020-06-01,1997.050049,2226.399902,1997.050049,2160.850098,2157.364014,18915983
2020-06-02,2165.250000,2375.000000,2160.850098,2346.199951,2342.415039,23442470
2020-06-03,2417.000000,2496.850098,2398.000000,2411.899902,2408.008789,18705176
2020-06-04,2414.000000,2453.649902,2276.800049,2313.050049,2309.318604,16315350
2020-06-05,2344.000000,2409.000000,2275.000000,2390.350098,2386.493896,15850039
2020-06-08,2505.000000,2547.699951,2475.550049,2507.250000,2503.205078,14992503
2020-06-09,2535.000000,2535.000000,2415.300049,2443.600098,2439.657959,12373077
2020-06-10,2440.000000,2470.000000,2401.000000,2435.649902,2431.720459,8961443
2020-06-11,2410.000000,2459.000000,2320.100098,2338.899902,2335.126709,10042767
2020-06-12,2200.000000,2470.000000,2199.000000,2450.149902,2446.197266,16802457
2020-06-15,2420.000000,2429.949951,2331.000000,2351.399902,2347.606445,12070346
2020-06-16,2452.000000,2455.399902,2285.000000,2365.000000,2361.184570,12914351
2020-06-17,2347.000000,2425.000000,2332.050049,2396.000000,2392.134521,9650279
2020-06-18,2375.000000,2541.699951,2373.000000,2525.949951,2521.875000,12738268
2020-06-19,2562.000000,2714.550049,2560.000000,2698.600098,2694.246582,18603826
2020-06-22,2740.000000,2863.600098,2728.000000,2840.300049,2835.718018,13939326
2020-06-23,2899.949951,3109.250000,2833.000000,3025.500000,3020.619141,16186953
2020-06-24,3125.000000,3125.000000,2911.000000,2934.449951,2929.715820,20108807
2020-06-25,2878.050049,3046.000000,2851.000000,3005.350098,3000.501709,15982130
2020-06-26,3042.500000,3058.800049,2872.050049,2903.500000,2898.815918,12572499
2020-06-29,2834.000000,2894.449951,2770.000000,2857.949951,2853.339355,11613999
2020-06-30,2910.000000,2936.649902,2816.000000,2831.000000,2826.432861,9703057
2020-07-01,2831.000000,2968.699951,2806.000000,2953.899902,2949.134521,12704896
2020-07-02,2980.000000,3016.000000,2925.000000,2964.250000,2959.468018,11619734
2020-07-03,2980.000000,2989.449951,2921.000000,2931.500000,2926.770752,8543597
2020-07-06,2970.000000,3134.649902,2955.000000,3108.800049,3103.784668,11437583
2020-07-07,3150.000000,3419.649902,3125.300049,3351.949951,3346.542480,22876401
2020-07-08,3351.949951,3408.800049,3180.100098,3208.050049,3202.874512,19126183
2020-07-09,3235.000000,3379.899902,3195.100098,3330.000000,3324.627930,18757786
2020-07-10,3275.000000,3395.000000,3272.050049,3314.149902,3308.803223,16150413
2020-07-13,3360.000000,3378.000000,3216.199951,3234.600098,3229.381836,13136467
2020-07-14,3219.800049,3219.800049,3122.350098,3190.949951,3185.802002,12404422
2020-07-15,3230.000000,3297.699951,3122.250000,3149.250000,3144.169434,10980262
2020-07-16,3180.000000,3215.000000,3102.300049,3204.800049,3199.629883,9999925
2020-07-17,3210.000000,3323.000000,3205.000000,3301.300049,3295.974121,8425626
2020-07-20,3344.949951,3453.949951,3316.500000,3441.500000,3435.947998,10555495
2020-07-21,3500.000000,3519.500000,3218.649902,3292.449951,3287.138428,25960048
2020-07-22,3320.000000,3340.000000,3193.600098,3253.000000,3247.751953,17069659
2020-07-23,3253.000000,3320.000000,3216.050049,3297.800049,3292.479736,8718035
2020-07-24,3245.000000,3290.000000,3220.000000,3251.850098,3246.604004,6637683
2020-07-27,3263.000000,3280.000000,3152.199951,3171.149902,3166.033936,7089867
2020-07-28,3175.000000,3260.000000,3161.199951,3239.600098,3234.373779,8211697
2020-07-29,3245.000000,3329.000000,3239.600098,3284.250000,3278.951660,8070022
2020-07-30,3295.399902,3324.000000,3205.050049,3218.300049,3213.108154,6508278
2020-07-31,3236.000000,3273.000000,3181.250000,3251.300049,3246.054932,7235397
2020-08-03,3244.000000,3244.000000,3169.000000,3174.500000,3169.378662,4463920
2020-08-04,3202.000000,3260.000000,3142.850098,3235.600098,3230.380127,6679145
2020-08-05,3256.000000,3330.000000,3247.949951,3262.149902,3256.887207,6985380
2020-08-06,3292.000000,3378.800049,3255.000000,3345.199951,3339.803223,8172906
2020-08-07,3333.000000,3481.449951,3310.000000,3464.300049,3458.711182,10151267
2020-08-10,3494.000000,3556.850098,3413.199951,3442.949951,3437.395508,7129245
2020-08-11,3462.300049,3494.550049,3404.699951,3457.399902,3451.822266,5571818
2020-08-12,3425.000000,3450.000000,3362.000000,3418.250000,3412.735596,5662527
2020-08-13,3450.000000,3472.000000,3401.000000,3419.649902,3414.133057,4663359
2020-08-14,3425.000000,3448.800049,3306.199951,3331.100098,3325.726074,5531335
2020-08-17,3350.000000,3399.500000,3312.399902,3384.800049,3379.339600,4670572
2020-08-18,3399.000000,3437.949951,3366.600098,3419.899902,3414.382813,4706298
2020-08-19,3447.000000,3465.000000,3401.000000,3409.949951,3404.448730,4198849
2020-08-20,3378.000000,3414.500000,3353.050049,3393.800049,3388.324951,3677459
2020-08-21,3430.000000,3440.000000,3380.000000,3389.300049,3383.832275,2627380
2020-08-24,3403.000000,3515.000000,3401.050049,3492.050049,3486.416504,6205575
2020-08-25,3525.000000,3660.000000,3510.000000,3642.899902,3637.022949,9854059
2020-08-26,3665.000000,3707.000000,3631.000000,3645.550049,3639.668945,6665085
2020-08-27,3656.949951,3668.399902,3596.399902,3632.500000,3626.639893,4611062
2020-08-28,3650.000000,3688.000000,3617.050049,3670.800049,3664.878174,4251328
2020-08-31,3715.000000,3749.850098,3465.000000,3487.800049,3482.173340,8529766
2020-09-01,3517.000000,3674.000000,3500.199951,3643.850098,3637.971680,6065182
2020-09-02,3642.699951,3680.000000,3573.449951,3668.649902,3662.731445,4281011
2020-09-03,3668.000000,3676.750000,3605.000000,3619.699951,3613.860352,3221366
2020-09-04,3541.500000,3649.800049,3520.750000,3596.800049,3590.997559,4914649
2020-09-07,3607.000000,3629.000000,3477.600098,3505.149902,3499.495117,4665168
2020-09-08,3520.000000,3574.899902,3475.000000,3500.000000,3494.353516,4448703
2020-09-09,3477.000000,3493.449951,3392.449951,3422.850098,3417.328125,4563247
2020-09-10,3456.500000,3523.449951,3418.000000,3498.699951,3493.055664,4762282
2020-09-11,3490.000000,3557.699951,3456.699951,3544.399902,3538.681885,4608384
2020-09-14,3557.000000,3575.050049,3420.000000,3440.699951,3435.149170,4531509
2020-09-15,3475.000000,3524.199951,3455.000000,3513.399902,3507.731934,3893637
2020-09-16,3517.949951,3567.399902,3481.649902,3521.500000,3515.818848,3907718
2020-09-17,3488.800049,3517.000000,3456.199951,3471.949951,3466.348877,2781156
2020-09-18,3491.399902,3503.800049,3429.000000,3474.800049,3469.194336,3769087
2020-09-21,3462.800049,3467.000000,3314.250000,3330.149902,3324.777588,3627419
2020-09-22,3329.000000,3353.800049,3217.050049,3303.000000,3297.671387,4224968
2020-09-23,3330.000000,3344.000000,3200.199951,3243.850098,3238.616943,4244328
2020-09-24,3191.000000,3194.750000,3006.899902,3028.899902,3024.013428,5963777
2020-09-25,3080.000000,3167.149902,3028.800049,3138.949951,3133.885986,6232593
2020-09-28,3178.000000,3350.000000,3162.750000,3335.149902,3329.769531,5588695
2020-09-29,3358.000000,3372.000000,3254.500000,3294.750000,3289.434814,4643446
2020-09-30,3293.899902,3343.850098,3260.000000,3278.600098,3273.310791,3603536
2020-10-01,3325.000000,3460.000000,3315.050049,3442.800049,3437.245850,5382106
2020-10-05,3465.000000,3519.000000,3370.250000,3382.899902,3377.442383,4207190
2020-10-06,3439.899902,3480.000000,3391.199951,3474.300049,3468.695068,4758757
2020-10-07,3400.000000,3400.000000,3285.300049,3331.149902,3325.775879,6571080
2020-10-08,3354.000000,3388.000000,3302.000000,3326.449951,3321.083496,4461810
2020-10-09,3324.899902,3418.449951,3305.000000,3317.899902,3312.547363,5684099
2020-10-12,3350.000000,3379.399902,3305.000000,3327.199951,3321.832275,3204652
2020-10-13,3319.949951,3340.000000,3243.649902,3272.600098,3267.320557,3777657
2020-10-14,3268.000000,3382.350098,3232.699951,3372.050049,3366.610107,5304447
2020-10-15,3368.199951,3370.000000,3201.000000,3214.750000,3209.563721,5268019
2020-10-16,3236.350098,3269.449951,3170.100098,3231.350098,3226.137207,5076236
2020-10-19,3255.100098,3294.699951,3196.600098,3267.199951,3261.929199,4206637
2020-10-20,3255.000000,3289.500000,3226.800049,3262.149902,3256.887207,3252090
2020-10-21,3270.000000,3295.000000,3101.350098,3232.850098,3227.634766,7536460
2020-10-22,3160.000000,3345.000000,3150.000000,3314.449951,3309.102783,7085769
2020-10-23,3331.399902,3356.800049,3303.000000,3316.899902,3311.548828,3204777
2020-10-26,3330.000000,3330.000000,3236.649902,3293.899902,3288.585938,3546245
2020-10-27,3326.000000,3465.000000,3278.000000,3453.250000,3447.678955,6020946
2020-10-28,3448.949951,3489.899902,3347.899902,3370.800049,3365.362061,4649105
2020-10-29,3367.800049,3432.000000,3333.750000,3380.050049,3374.597168,3780349
2020-10-30,3364.949951,3391.000000,3252.850098,3309.000000,3303.661621,4287623
2020-11-02,3325.550049,3447.399902,3274.649902,3419.800049,3414.282959,4288551
2020-11-03,3430.000000,3520.000000,3415.850098,3490.800049,3485.168457,4446045
2020-11-04,3469.000000,3569.949951,3462.000000,3561.449951,3555.704346,4371143
2020-11-05,3610.000000,3750.000000,3587.649902,3736.899902,3730.871338,6332141
2020-11-06,3734.100098,3827.300049,3704.100098,3780.750000,3774.650635,5744050
2020-11-09,3810.000000,3878.699951,3786.050049,3865.000000,3858.764648,4149898
2020-11-10,3898.949951,4243.950195,3882.800049,4208.549805,4201.760254,11421448
2020-11-11,4211.000000,4429.549805,4133.950195,4268.799805,4261.913086,13896654
2020-11-12,4260.000000,4325.000000,4200.049805,4298.299805,4291.365723,5590038
2020-11-13,4260.000000,4410.000000,4250.000000,4376.049805,4368.990234,6088459
2020-11-14,null,null,null,null,null,null
2020-11-17,4398.700195,4503.950195,4345.000000,4488.000000,4480.759766,5851523
2020-11-18,4475.000000,4678.000000,4464.000000,4653.750000,4646.242188,7513019
2020-11-19,4628.899902,4785.000000,4512.549805,4536.549805,4529.230957,8351005
2020-11-20,4571.950195,4762.149902,4515.250000,4715.850098,4708.242188,8736410
2020-11-23,4769.000000,4869.299805,4733.549805,4811.450195,4803.687988,7325039
2020-11-24,4835.000000,4862.000000,4770.000000,4810.649902,4802.889160,4297385
2020-11-25,4822.000000,4825.000000,4675.000000,4689.750000,4682.184082,4763321
2020-11-26,4655.000000,4854.000000,4640.000000,4821.250000,4813.472168,6273208
2020-11-27,4859.000000,4960.000000,4785.149902,4908.799805,4900.880859,12364707
2020-12-01,4951.200195,4952.399902,4825.250000,4861.100098,4853.257813,4017427
2020-12-02,4864.000000,4884.000000,4785.000000,4823.899902,4816.117676,3654970
2020-12-03,4865.000000,4890.000000,4817.000000,4867.450195,4859.597656,2876844
2020-12-04,4870.000000,4958.000000,4815.000000,4875.350098,4867.484863,3679378
2020-12-07,4870.000000,4924.950195,4815.000000,4829.450195,4821.659180,3115124
2020-12-08,4850.000000,4865.000000,4775.000000,4792.149902,4784.418945,2971076
2020-12-09,4820.000000,4852.850098,4791.200195,4844.149902,4836.334961,1965992
2020-12-10,4850.000000,4860.000000,4785.000000,4794.799805,4787.064453,1925963
2020-12-11,4805.000000,4889.000000,4805.000000,4843.850098,4836.035645,2670019
2020-12-14,4857.500000,4914.700195,4848.000000,4898.649902,4890.747070,1786348
2020-12-15,4889.950195,5150.000000,4868.850098,5122.500000,5114.235840,5936796
2020-12-16,5199.000000,5225.000000,5120.000000,5146.600098,5138.297363,3269184
2020-12-17,5139.850098,5303.149902,5101.600098,5286.700195,5278.171387,3733152
2020-12-18,5250.000000,5284.950195,5165.000000,5252.500000,5244.026367,3255043
2020-12-21,5228.000000,5234.700195,4905.200195,5041.850098,5033.716309,3551570
2020-12-22,5070.000000,5125.000000,4826.350098,5011.399902,5003.315430,5473521
2020-12-23,5000.000000,5166.000000,4970.350098,5088.899902,5080.690430,3431457
2020-12-24,5138.950195,5218.950195,5106.000000,5184.899902,5176.535156,2625559
2020-12-28,5184.899902,5244.799805,5175.000000,5204.100098,5195.704590,1932606
2020-12-29,5225.000000,5247.000000,5167.500000,5200.500000,5192.110352,1969529
2020-12-30,5200.500000,5348.000000,5174.000000,5334.149902,5325.544434,3864700
2020-12-31,5335.000000,5372.500000,5272.000000,5295.200195,5286.657715,2869212
2021-01-01,5310.200195,5338.000000,5250.000000,5280.149902,5271.631836,1447187
2021-01-04,5324.000000,5324.000000,5196.200195,5216.200195,5207.785156,2333659
2021-01-05,5218.000000,5224.200195,5062.500000,5119.000000,5110.741699,3953400
2021-01-06,5130.000000,5168.350098,4990.299805,5030.299805,5022.184570,3607923
2021-01-07,5065.000000,5131.549805,5021.299805,5081.000000,5072.803223,3035750
2021-01-08,5130.000000,5138.750000,5042.000000,5082.000000,5073.801270,2998451
2021-01-11,5108.000000,5110.950195,4958.250000,4984.250000,4976.208984,2924164
2021-01-12,4984.250000,5099.000000,4951.000000,5042.200195,5034.065918,3335908
2021-01-13,5066.000000,5074.000000,4826.250000,4902.899902,4894.990234,3269373
2021-01-14,4902.899902,4966.799805,4834.000000,4877.350098,4869.481445,2680811
2021-01-15,4877.000000,4927.000000,4842.399902,4883.600098,4875.721680,2544916
2021-01-18,4870.000000,4880.000000,4686.000000,4719.850098,4712.235840,3703413
2021-01-19,4765.100098,4994.950195,4752.000000,4959.149902,4951.149414,4767465
2021-01-20,4968.000000,5032.600098,4901.000000,4981.950195,4973.913086,3314707
2021-01-21,4993.000000,5225.000000,4990.000000,5118.299805,5110.042480,7061809
2021-01-22,5135.000000,5137.000000,4945.600098,4972.549805,4964.527832,3084796
2021-01-25,5049.000000,5163.000000,4890.000000,4908.700195,4900.781250,3673060
2021-01-27,4921.299805,4945.600098,4811.000000,4845.000000,4837.183594,2800493
2021-01-28,4779.549805,4909.000000,4723.100098,4810.250000,4802.489746,3477329
2021-01-29,4886.700195,4950.000000,4707.100098,4734.549805,4726.911621,4260795
2021-02-01,4775.000000,5080.000000,4666.500000,5058.600098,5050.439453,4290745
2021-02-02,5100.000000,5337.950195,5094.899902,5173.200195,5164.854492,4347993
2021-02-03,5218.600098,5270.000000,5140.000000,5245.100098,5236.638184,2650783
2021-02-04,5214.000000,5543.000000,5206.049805,5504.850098,5495.969238,5325888
2021-02-05,5526.000000,5627.000000,5470.000000,5538.549805,5529.614746,4437987
2021-02-08,5542.000000,5665.000000,5475.299805,5497.700195,5488.831055,2800809
2021-02-09,5537.500000,5539.000000,5382.600098,5400.299805,5391.587891,2263904
2021-02-10,5434.700195,5502.350098,5395.000000,5475.899902,5467.065918,2638012
2021-02-11,5470.000000,5588.000000,5455.750000,5567.049805,5558.068848,2028947
2021-02-12,5570.000000,5618.000000,5532.049805,5577.450195,5568.452148,1625268
2021-02-15,5605.350098,5799.000000,5600.000000,5779.850098,5770.525879,3168826
2021-02-16,5791.399902,5822.200195,5690.299805,5760.250000,5750.957031,2126810
2021-02-17,5730.000000,5799.000000,5670.000000,5705.149902,5695.945801,2346395
2021-02-18,5699.000000,5714.750000,5522.200195,5563.350098,5554.375000,2317513
2021-02-19,5560.000000,5621.950195,5425.000000,5497.950195,5489.080566,2744456
2021-02-22,5480.000000,5538.700195,5334.750000,5376.850098,5368.175781,2000563
2021-02-23,5420.000000,5504.649902,5350.000000,5383.700195,5375.014648,2190245
2021-02-24,5444.000000,5578.899902,5383.000000,5562.899902,5553.925293,1908795
2021-02-25,5601.000000,5619.950195,5511.350098,5529.950195,5521.028809,1584595
2021-02-26,5430.000000,5454.000000,5221.000000,5264.899902,5256.406250,3713326
2021-03-01,5315.000000,5369.899902,5195.000000,5266.799805,5258.303223,2031881
2021-03-02,5300.000000,5410.000000,5262.049805,5316.299805,5307.723145,2208634
2021-03-03,5364.149902,5573.350098,5340.100098,5542.899902,5533.958008,2252413
2021-03-04,5430.000000,5567.149902,5401.000000,5485.899902,5477.049805,2234698
2021-03-05,5440.000000,5519.750000,5402.100098,5444.899902,5436.115723,2075760
2021-03-08,5469.000000,5493.950195,5311.000000,5320.649902,5312.066406,1721042
2021-03-09,5371.000000,5445.000000,5335.000000,5415.049805,5406.313965,1811496
2021-03-10,5440.000000,5561.000000,5440.000000,5545.049805,5536.104004,2191250
2021-03-12,5600.000000,5670.000000,5521.000000,5557.850098,5548.883789,2508013
2021-03-15,5571.049805,5585.649902,5350.549805,5439.049805,5430.275391,2087008
2021-03-16,5488.450195,5507.000000,5420.000000,5455.950195,5447.148438,1561305
2021-03-17,5460.000000,5460.399902,5344.450195,5359.799805,5351.152832,1134758
2021-03-18,5423.000000,5545.000000,5305.000000,5371.850098,5363.184082,2339058
2021-03-19,5316.000000,5479.000000,5190.049805,5453.250000,5444.452637,3220310
2021-03-22,5446.500000,5497.000000,5337.000000,5389.350098,5380.655762,1938461
2021-03-23,5410.000000,5445.000000,5350.000000,5378.799805,5370.122559,1849038
2021-03-24,5374.000000,5374.000000,5260.000000,5270.299805,5261.797363,1737643
2021-03-25,5280.000000,5300.000000,5103.149902,5122.200195,5113.936523,2343271
2021-03-26,5170.000000,5248.000000,5135.000000,5183.049805,5174.687988,2347460
2021-03-30,5234.850098,5260.000000,5150.000000,5193.549805,5185.171387,1845280
2021-03-31,5185.000000,5218.799805,5122.950195,5149.850098,5141.541992,1845975
2021-04-01,5210.000000,5288.500000,5161.950195,5272.149902,5263.644531,2148234
2021-04-05,5259.000000,5259.000000,4920.600098,4962.500000,4954.494141,3739680
2021-04-06,5050.000000,5059.450195,4952.600098,4993.100098,4985.044922,2070906
2021-04-07,4980.000000,5109.000000,4940.000000,5077.100098,5068.909180,2402782
2021-04-08,5100.000000,5115.000000,5015.000000,5029.500000,5021.386230,1407879
2021-04-09,5000.000000,5010.000000,4845.000000,4872.299805,4864.439453,2902646
2021-04-12,4740.000000,4740.000000,4400.000000,4511.000000,4503.722656,4500046
2021-04-13,4535.100098,4774.899902,4514.049805,4728.750000,4721.121094,3175019
2021-04-15,4708.100098,4750.000000,4566.100098,4660.299805,4652.781738,2897185
2021-04-16,4661.000000,4690.000000,4590.000000,4616.600098,4609.152344,2142648
2021-04-19,4450.000000,4504.000000,4362.000000,4479.600098,4472.373535,3426507
2021-04-20,4563.000000,4699.000000,4555.200195,4613.649902,4606.207031,3394597
2021-04-22,4550.000000,4714.000000,4505.750000,4688.700195,4681.136230,2563539
2021-04-23,4621.100098,4759.799805,4610.500000,4667.799805,4660.269531,2729525
2021-04-26,4690.000000,4829.000000,4690.000000,4736.549805,4728.908691,2903989
2021-04-27,4747.000000,4889.850098,4746.549805,4865.049805,4857.201172,2644997
2021-04-28,4915.000000,5310.000000,4915.000000,5280.899902,5272.380371,8576454
2021-04-29,5350.000000,5525.000000,5330.000000,5484.850098,5476.001465,7258486
2021-04-30,5350.000000,5524.649902,5327.700195,5451.899902,5443.104492,4124888
2021-05-03,5316.299805,5580.000000,5291.250000,5551.149902,5542.194336,4033591
2021-05-04,5610.000000,5749.950195,5560.000000,5615.750000,5606.690430,4838347
2021-05-05,5683.000000,5700.000000,5452.399902,5515.149902,5506.252441,4378693
2021-05-06,5568.000000,5619.899902,5473.350098,5528.799805,5519.880371,2223111
2021-05-07,5590.000000,5613.149902,5458.000000,5493.799805,5484.937012,1851033
2021-05-10,5575.000000,5575.000000,5445.000000,5497.500000,5488.631348,1997339
