Date,Open,High,Low,Close,Adj Close,Volume
2018-09-19,149.399994,150.699997,145.300003,147.350006,145.739410,5315295
2018-09-21,148.000000,153.500000,132.649994,138.449997,136.936676,12829824
2018-09-24,138.449997,139.750000,131.149994,134.500000,133.029861,5960439
2018-09-25,133.500000,142.399994,125.650002,138.350006,136.837769,8571550
2018-09-26,140.399994,142.500000,133.699997,136.500000,135.007996,6768299
2018-09-27,136.000000,143.050003,132.699997,142.250000,140.695160,9769528
2018-09-28,142.649994,143.399994,125.599998,130.600006,129.172501,11876058
2018-10-01,127.000000,138.600006,121.550003,137.350006,135.848709,9826192
2018-10-03,137.000000,141.500000,130.050003,134.800003,133.326584,6829117
2018-10-04,129.399994,134.300003,127.000000,132.949997,131.496811,7184987
2018-10-05,131.550003,135.750000,128.250000,130.199997,128.776855,6099515
2018-10-08,129.000000,134.850006,121.349998,133.149994,131.694611,10658358
2018-10-09,136.000000,137.699997,129.350006,135.899994,134.414551,7186017
2018-10-10,136.500000,147.850006,135.000000,143.750000,142.178757,9209149
2018-10-11,138.000000,143.399994,135.149994,138.199997,136.689423,8421556
2018-10-12,140.100006,145.399994,140.100006,143.850006,142.277679,6338784
2018-10-15,147.000000,153.750000,143.800003,152.449997,150.783661,9011923
2018-10-16,152.350006,160.000000,151.750000,157.649994,155.926819,9671300
2018-10-17,160.100006,163.649994,154.250000,161.750000,159.982010,11660585
2018-10-19,158.500000,170.699997,158.500000,168.750000,166.905487,11861481
2018-10-22,171.100006,176.699997,164.399994,168.500000,166.658218,13950566
2018-10-23,169.000000,171.850006,166.000000,169.550003,167.696747,8339433
2018-10-24,171.000000,172.250000,165.100006,167.550003,165.718613,5451065
2018-10-25,166.750000,174.399994,161.500000,172.100006,170.218872,7460591
2018-10-26,174.000000,174.750000,165.300003,166.750000,164.927353,6982991
2018-10-29,168.649994,172.600006,165.050003,171.750000,169.872696,5332500
2018-10-30,172.500000,174.000000,168.100006,169.050003,167.202209,3885243
2018-10-31,167.000000,173.800003,164.699997,170.000000,168.141846,10254679
2018-11-01,171.050003,178.100006,168.850006,175.000000,173.087158,8041754
2018-11-02,176.600006,179.500000,173.800003,175.600006,173.680634,6839045
2018-11-05,176.100006,176.750000,155.800003,168.500000,166.658218,12668556
2018-11-06,168.250000,169.000000,162.000000,164.449997,162.652481,5834504
2018-11-07,165.000000,169.000000,164.699997,165.750000,163.938278,1138303
2018-11-09,165.500000,167.800003,163.949997,166.300003,164.482269,4079435
2018-11-12,166.000000,167.899994,158.149994,160.250000,158.498398,4332207
2018-11-13,160.250000,163.000000,158.750000,162.149994,160.377609,3641712
2018-11-14,163.300003,163.750000,158.250000,160.850006,159.091843,3263131
2018-11-15,161.750000,166.250000,160.000000,162.850006,161.069977,5297431
2018-11-16,163.000000,163.850006,157.500000,161.449997,159.685272,3885301
2018-11-19,162.399994,164.399994,159.550003,162.100006,160.328171,3424402
2018-11-20,161.649994,163.649994,156.949997,160.149994,158.399475,4293856
2018-11-21,161.600006,162.000000,158.500000,161.000000,159.240204,4209404
2018-11-22,161.899994,161.949997,157.550003,158.500000,156.767517,2405010
2018-11-26,158.500000,159.899994,155.649994,157.350006,155.630112,2428238
2018-11-27,157.350006,161.000000,154.250000,159.149994,157.410416,3925863
2018-11-28,159.149994,159.600006,156.300003,158.000000,156.272995,3156482
2018-11-29,159.350006,175.550003,158.699997,169.899994,168.042908,13648898
2018-11-30,168.500000,174.800003,163.500000,165.000000,163.196487,9405499
2018-12-03,166.050003,168.500000,163.500000,166.699997,164.877914,3213684
2018-12-04,165.949997,166.500000,160.000000,162.750000,160.971085,3797368
2018-12-05,161.050003,164.949997,155.750000,157.399994,155.679550,8601249
2018-12-06,155.800003,156.000000,149.750000,150.550003,148.904434,5714514
2018-12-07,151.800003,154.350006,150.000000,152.899994,151.228729,7411261
2018-12-10,146.850006,147.000000,141.000000,143.149994,141.585312,7484723
2018-12-11,139.000000,155.850006,134.500000,151.899994,150.239655,9251826
2018-12-12,152.800003,157.000000,151.050003,156.100006,154.393768,4377945
2018-12-13,156.000000,158.600006,154.000000,156.000000,154.294861,3499313
2018-12-14,156.000000,157.899994,154.100006,157.100006,155.382843,3389589
2018-12-17,157.100006,158.899994,156.350006,157.949997,156.223526,1595605
2018-12-18,157.699997,159.750000,156.199997,158.050003,156.322449,1689582
2018-12-19,160.000000,162.699997,158.500000,160.199997,158.448944,2312343
2018-12-20,159.399994,162.500000,158.399994,159.250000,157.509338,2539589
2018-12-21,159.800003,161.500000,152.000000,159.350006,157.608246,5335334
2018-12-24,159.399994,160.899994,156.500000,158.550003,156.816986,3130614
2018-12-26,156.850006,164.100006,155.100006,161.250000,159.487473,4065516
2018-12-27,162.250000,167.800003,159.850006,162.350006,160.575470,10882426
2018-12-28,161.949997,164.300003,159.800003,161.550003,159.784195,3905985
2018-12-31,162.850006,164.199997,160.199997,161.000000,159.240204,3890636
2019-01-01,160.899994,162.350006,155.449997,157.250000,155.531189,4726656
2019-01-02,157.000000,157.850006,152.500000,154.850006,153.157425,2735262
2019-01-03,154.899994,156.100006,150.300003,152.500000,150.833115,2758876
2019-01-04,152.100006,154.000000,150.000000,152.550003,150.882568,2777308
2019-01-07,152.899994,154.449997,150.250000,151.250000,149.596756,2714218
2019-01-08,150.500000,154.300003,149.649994,153.449997,151.772736,2791866
2019-01-09,153.600006,154.449997,147.600006,149.350006,147.717545,4054809
2019-01-10,151.000000,151.800003,148.500000,151.100006,149.448425,3534546
2019-01-11,151.100006,152.600006,149.100006,151.500000,149.844055,2254999
2019-01-14,151.000000,151.149994,147.000000,148.350006,146.728470,2624582
2019-01-15,148.500000,149.949997,147.250000,148.649994,147.025177,1805678
2019-01-16,148.199997,150.699997,148.000000,148.449997,146.827377,1574176
2019-01-17,148.399994,151.250000,146.350006,149.000000,147.371368,2618859
2019-01-18,149.699997,149.800003,144.550003,146.750000,145.145966,2306520
2019-01-21,146.500000,148.000000,144.250000,145.949997,144.354691,1763205
2019-01-22,145.399994,146.649994,141.699997,145.699997,144.107437,2261667
2019-01-23,145.500000,146.500000,142.050003,143.000000,141.436951,2322990
2019-01-24,143.000000,144.050003,141.100006,142.550003,140.991867,1678843
2019-01-25,142.850006,145.449997,136.149994,137.350006,135.848709,3297651
2019-01-28,138.000000,141.000000,118.949997,136.399994,134.909088,9404485
2019-01-29,136.449997,143.800003,133.600006,140.800003,139.261002,4301493
2019-01-30,140.899994,141.500000,136.500000,139.899994,138.370834,3102926
2019-01-31,139.500000,141.750000,135.000000,137.149994,135.650894,3498642
2019-02-01,136.949997,144.800003,134.550003,143.000000,141.436951,7091209
2019-02-04,142.899994,142.899994,121.300003,123.099998,121.754463,9832462
2019-02-05,122.000000,127.400002,119.599998,124.250000,122.891891,8484607
2019-02-06,123.849998,124.199997,114.800003,122.900002,121.556648,9905219
2019-02-07,122.199997,126.800003,119.050003,123.949997,122.595169,9826247
2019-02-08,123.000000,125.449997,115.699997,123.750000,122.397362,8059813
2019-02-11,122.949997,123.250000,115.800003,118.199997,116.908028,7048335
2019-02-12,117.199997,120.000000,115.349998,116.949997,115.671684,3698931
2019-02-14,118.449997,119.500000,116.000000,118.099998,116.809120,4962697
2019-02-15,118.150002,121.150002,116.500000,119.800003,118.490540,4509378
2019-02-18,118.300003,119.900002,116.099998,117.500000,116.215675,2569451
2019-02-19,118.400002,119.800003,116.800003,118.250000,116.957474,2644152
2019-02-20,117.949997,121.099998,116.199997,120.050003,118.737801,3739081
2019-02-21,119.800003,121.000000,117.900002,119.400002,118.094910,2698192
2019-02-22,120.250000,130.699997,119.800003,128.050003,126.650360,14695085
2019-02-25,125.000000,133.899994,123.000000,132.000000,130.557190,12769956
2019-02-26,130.000000,134.300003,128.000000,132.100006,130.656097,8879092
2019-02-27,133.800003,136.300003,129.550003,132.250000,130.804459,5875292
2019-02-28,133.500000,134.199997,128.000000,128.850006,127.441620,3960957
2019-03-01,130.350006,135.199997,128.850006,133.850006,132.386978,7738116
2019-03-05,132.500000,143.699997,132.000000,141.800003,140.250061,7598974
2019-03-06,142.750000,143.750000,138.199997,139.250000,137.727936,4856085
2019-03-07,139.000000,140.949997,135.300003,136.899994,135.403625,3496617
2019-03-08,135.750000,139.350006,135.399994,138.199997,136.689423,3681442
2019-03-11,137.850006,140.949997,137.600006,139.050003,137.530121,2550759
2019-03-12,140.500000,150.750000,140.050003,148.399994,146.777924,12543653
2019-03-13,148.399994,150.399994,145.399994,147.350006,145.739410,5700158
2019-03-14,147.399994,149.199997,143.600006,145.550003,143.959091,4052596
2019-03-15,145.800003,148.899994,140.250000,141.850006,140.299530,5981701
2019-03-18,142.399994,145.000000,140.350006,143.899994,142.327118,4934286
2019-03-19,144.449997,144.850006,140.500000,142.000000,140.447876,4320808
2019-03-20,142.000000,142.699997,138.050003,139.449997,137.925751,3242462
2019-03-22,140.699997,141.449997,137.050003,138.250000,136.738876,3147147
2019-03-25,137.000000,137.600006,133.500000,134.350006,132.881485,2977535
2019-03-26,134.899994,140.000000,133.399994,138.300003,136.788330,4180951
2019-03-27,138.550003,140.949997,136.250000,137.500000,135.997070,2778662
2019-03-28,138.449997,143.149994,136.300003,137.800003,136.293793,3966292
2019-04-01,147.449997,153.199997,145.100006,151.449997,149.794601,7938713
2019-04-02,151.699997,153.300003,148.350006,151.649994,149.992401,6228254
2019-04-03,150.300003,152.649994,146.600006,147.550003,145.937225,3416023
2019-04-04,147.949997,150.300003,145.449997,147.500000,145.887772,3963980
2019-04-05,148.000000,149.199997,146.199997,146.899994,145.294296,2004719
2019-04-08,147.500000,148.649994,141.100006,141.949997,140.398407,4399839
2019-04-09,142.300003,147.000000,137.449997,146.000000,144.404160,8432342
2019-04-10,145.750000,147.399994,142.050003,142.850006,141.288605,4356153
2019-04-11,142.750000,143.149994,138.600006,141.000000,139.458801,3535449
2019-04-12,140.800003,144.449997,139.199997,141.399994,139.854431,5769634
2019-04-15,141.000000,145.149994,140.550003,142.949997,141.387497,4375074
2019-04-16,142.199997,145.350006,142.199997,143.050003,141.486404,3648947
2019-04-18,143.100006,144.449997,137.649994,138.600006,137.085068,3954004
2019-04-22,138.000000,138.649994,134.350006,135.149994,133.672745,3189574
2019-04-23,135.399994,136.300003,131.550003,132.500000,131.051712,4084835
2019-04-24,132.750000,137.100006,132.100006,136.149994,134.661819,4329268
2019-04-25,135.100006,137.000000,133.850006,134.750000,133.277130,2112063
2019-04-26,135.000000,135.649994,130.250000,131.399994,129.963730,4350584
2019-04-30,131.800003,131.800003,125.000000,127.050003,125.661293,4006829
2019-05-02,126.000000,130.000000,124.800003,126.650002,125.265671,3754433
2019-05-03,124.000000,129.000000,123.000000,128.300003,126.897636,6222801
2019-05-06,125.750000,127.400002,125.050003,125.599998,124.227135,1996014
2019-05-07,126.400002,127.000000,120.050003,122.349998,121.012665,4593214
2019-05-08,121.800003,123.650002,120.400002,120.900002,119.578506,2661345
2019-05-09,121.900002,122.199997,119.150002,120.099998,118.787254,2907774
2019-05-10,121.000000,122.300003,119.250000,120.000000,118.688347,2835247
2019-05-13,120.699997,120.900002,116.650002,117.599998,116.314575,2124122
2019-05-14,116.349998,124.550003,115.000000,123.349998,122.001724,4548264
2019-05-15,124.199997,124.949997,116.099998,117.400002,116.116768,3659017
2019-05-16,118.099998,119.500000,113.000000,118.800003,117.501465,5368281
2019-05-17,117.750000,120.550003,116.099998,119.300003,117.996002,4631007
2019-05-20,131.199997,154.899994,128.100006,151.949997,150.289108,37670288
2019-05-21,154.699997,158.949997,148.449997,154.649994,152.959595,39732349
2019-05-22,155.050003,158.800003,152.800003,157.949997,156.223526,13565092
2019-05-23,169.500000,180.800003,157.699997,161.050003,159.289658,61334483
2019-05-24,162.350006,163.750000,151.850006,156.399994,154.690491,19435041
2019-05-27,159.100006,160.699997,155.149994,157.199997,155.481720,9664810
2019-05-28,157.100006,160.350006,156.050003,157.649994,155.926819,5456461
2019-05-29,157.949997,158.399994,151.750000,155.149994,153.454147,12993604
2019-05-30,158.100006,159.399994,155.100006,158.100006,156.371918,6740283
2019-05-31,158.500000,159.300003,149.100006,154.750000,153.058533,7553254
2019-06-03,154.000000,161.899994,151.649994,159.050003,157.311523,7975636
2019-06-04,158.149994,159.300003,154.500000,157.600006,155.877365,5502910
2019-06-06,156.899994,157.800003,151.199997,153.149994,151.476013,3832155
2019-06-07,152.949997,153.550003,146.800003,151.350006,149.695694,5016442
2019-06-10,152.000000,155.500000,147.000000,149.949997,148.310974,3967379
2019-06-11,149.500000,154.250000,148.350006,153.600006,151.921082,3413094
2019-06-12,154.000000,159.350006,150.550003,153.199997,151.525452,7477081
2019-06-13,153.199997,158.850006,149.000000,153.100006,151.426575,7968656
2019-06-14,156.000000,156.000000,151.550003,152.449997,150.783661,6589668
2019-06-17,153.000000,153.949997,147.250000,147.899994,146.283371,3470303
2019-06-18,147.350006,148.850006,144.000000,147.949997,146.332840,5764444
2019-06-19,148.449997,149.750000,140.600006,142.800003,141.239136,4744374
2019-06-20,142.300003,149.699997,140.350006,148.449997,146.827377,4477064
2019-06-21,147.000000,152.000000,145.949997,146.800003,145.195419,4673136
2019-06-24,145.899994,148.800003,144.600006,147.750000,146.135025,3240654
2019-06-25,146.500000,151.949997,144.850006,150.850006,149.201157,4920288
2019-06-26,150.000000,155.300003,148.500000,153.800003,152.118896,4779891
2019-06-27,152.300003,154.949997,151.500000,152.850006,151.179276,2858423
2019-06-28,152.500000,156.300003,149.800003,150.500000,148.854980,4642404
2019-07-01,150.649994,155.600006,148.050003,154.100006,152.415634,6182608
2019-07-02,154.899994,158.199997,151.399994,154.699997,153.009048,11741576
2019-07-03,156.399994,157.600006,154.199997,155.600006,153.899231,5661251
2019-07-04,160.100006,161.800003,154.300003,156.100006,154.393768,15687573
2019-07-05,156.300003,156.850006,145.850006,147.300003,145.689957,6607087
2019-07-08,143.250000,146.250000,137.550003,138.899994,137.381760,5896584
2019-07-09,138.050003,143.199997,135.750000,141.149994,139.607178,7317997
2019-07-10,142.000000,142.500000,137.250000,139.350006,137.826843,5548654
2019-07-11,140.500000,141.850006,137.500000,141.000000,139.458801,5098558
2019-07-12,141.000000,143.449997,137.800003,140.300003,138.766464,6678610
2019-07-15,141.000000,141.699997,136.100006,137.949997,136.442154,4491271
2019-07-16,137.899994,140.949997,136.600006,140.149994,138.618088,4954078
2019-07-17,140.199997,141.000000,137.000000,138.050003,136.541061,3984405
2019-07-18,137.699997,137.949997,133.350006,134.199997,132.733124,4247055
2019-07-19,134.250000,135.199997,130.300003,131.399994,129.963730,4256095
2019-07-22,130.750000,134.199997,128.699997,131.649994,130.210999,5467444
2019-07-23,131.449997,135.949997,130.750000,134.050003,132.584778,5753483
2019-07-24,133.449997,134.000000,127.849998,129.800003,128.381226,5403438
2019-07-25,130.500000,131.300003,127.750000,129.399994,127.985603,3977652
2019-07-26,129.399994,134.199997,128.399994,131.850006,130.408844,3632048
2019-07-29,131.000000,131.850006,127.099998,129.449997,128.424652,4349871
2019-07-30,128.000000,131.000000,123.849998,125.349998,124.357140,4167043
2019-07-31,125.000000,129.300003,124.199997,128.800003,127.779823,3665392
2019-08-01,128.600006,129.100006,123.000000,125.449997,124.456345,4462938
2019-08-02,124.900002,129.750000,123.300003,128.100006,127.085365,4637509
2019-08-05,126.199997,126.400002,121.150002,124.699997,123.712288,5259236
2019-08-06,124.000000,129.449997,124.000000,128.199997,127.184570,3899290
2019-08-07,128.199997,130.149994,124.599998,125.599998,124.605156,3911797
2019-08-08,126.199997,134.000000,124.050003,130.899994,129.863174,7070036
2019-08-09,134.699997,135.899994,130.100006,132.399994,131.351288,8589075
2019-08-13,133.000000,133.899994,128.600006,130.300003,129.267944,4226112
2019-08-14,130.899994,132.449997,127.349998,130.649994,129.615158,4761139
2019-08-16,130.000000,133.949997,128.149994,132.850006,131.797745,4087073
2019-08-19,132.800003,136.949997,132.300003,135.500000,134.426743,4261741
2019-08-20,135.699997,136.800003,132.050003,135.649994,134.575562,4515865
2019-08-21,134.000000,135.300003,130.250000,131.899994,130.855255,3426518
2019-08-22,130.949997,131.300003,126.099998,126.900002,125.894867,3358838
2019-08-23,123.400002,132.199997,122.900002,131.300003,130.260010,4374006
2019-08-26,132.100006,135.949997,128.300003,135.199997,134.129120,5507570
2019-08-27,134.750000,138.199997,133.899994,137.149994,136.063675,4495705
2019-08-28,136.199997,137.100006,132.149994,135.949997,134.873184,5312871
2019-08-29,138.000000,138.000000,130.350006,132.350006,131.301697,6108447
2019-08-30,132.399994,138.300003,132.149994,137.350006,136.262100,7806183
2019-09-03,135.600006,136.899994,133.000000,135.250000,134.178726,3477541
2019-09-04,134.600006,135.500000,130.600006,134.949997,133.881104,4313711
2019-09-05,135.000000,138.649994,133.350006,135.750000,134.674759,6840367
2019-09-06,135.399994,138.449997,135.050003,137.750000,136.658920,3744649
2019-09-09,137.800003,141.750000,136.350006,140.899994,139.783966,4349296
2019-09-11,140.050003,144.899994,140.050003,143.949997,142.809814,4245005
2019-09-12,144.850006,146.300003,142.050003,143.050003,141.916946,3500479
2019-09-13,143.000000,146.899994,140.550003,145.750000,144.595566,3561056
2019-09-16,144.000000,147.199997,143.149994,145.949997,144.793961,3713796
2019-09-17,145.500000,147.899994,142.399994,143.750000,142.611404,4167662
2019-09-18,144.000000,146.000000,142.100006,144.149994,143.008224,3465608
2019-09-19,143.949997,144.899994,140.500000,142.550003,141.420914,2662885
2019-09-20,143.000000,152.100006,141.300003,149.100006,147.919022,7545363
2019-09-23,154.000000,154.000000,147.550003,152.399994,151.192886,4136992
2019-09-24,151.250000,153.000000,145.399994,148.050003,146.877350,4576924
2019-09-25,149.699997,151.000000,145.500000,147.550003,146.381302,4572108
2019-09-26,148.449997,155.399994,146.649994,152.699997,151.490509,7013490
2019-09-27,152.699997,152.699997,147.199997,149.449997,148.266251,4016921
2019-09-30,149.100006,149.750000,143.750000,145.850006,144.694778,3528313
2019-10-01,146.100006,147.699997,140.500000,143.649994,142.512192,3732047
2019-10-03,143.000000,145.000000,141.399994,143.550003,142.412994,2070232
2019-10-04,143.949997,144.500000,137.550003,140.000000,138.891098,2382805
2019-10-07,138.449997,140.000000,135.250000,135.800003,134.724365,2701943
2019-10-09,134.949997,139.649994,134.100006,139.000000,137.899017,2682715
2019-10-10,138.000000,139.100006,135.300003,137.399994,136.311691,2413888
2019-10-11,137.449997,138.800003,134.600006,136.949997,135.865265,2780875
2019-10-14,137.899994,152.399994,137.000000,147.100006,145.934875,10795909
2019-10-15,147.699997,155.850006,146.600006,155.000000,153.772293,11048872
2019-10-16,155.000000,160.899994,155.000000,160.149994,158.881485,9587304
2019-10-17,159.800003,165.000000,157.649994,162.550003,161.262497,6523046
2019-10-18,174.899994,175.800003,165.100006,175.100006,173.713089,14162661
2019-10-22,174.500000,180.000000,173.399994,178.649994,177.234955,7909839
2019-10-23,178.750000,178.750000,172.399994,176.449997,175.052399,4743985
2019-10-24,175.000000,180.000000,174.300003,179.000000,177.582199,4753708
2019-10-25,179.500000,183.699997,177.199997,181.300003,179.863983,7857185
2019-10-27,null,null,null,null,null,null
2019-10-29,182.800003,197.000000,182.350006,195.550003,194.001114,9534790
2019-10-30,194.350006,197.449997,192.300003,195.750000,194.199524,4791525
2019-10-31,196.699997,201.300003,196.000000,199.649994,198.068634,6584768
2019-11-01,199.000000,202.399994,196.199997,200.449997,198.862289,3522957
2019-11-04,200.949997,203.899994,198.250000,200.899994,199.308731,3965499
2019-11-05,200.000000,201.500000,197.699997,200.550003,198.961517,2326138
2019-11-06,199.000000,209.699997,198.600006,207.550003,205.906067,6220311
2019-11-07,207.899994,210.399994,205.500000,209.149994,207.493378,3959490
2019-11-08,208.699997,212.000000,206.199997,208.050003,206.402100,4057743
2019-11-11,206.949997,212.250000,206.050003,210.850006,209.179916,2907157
2019-11-13,209.000000,210.750000,194.300003,198.199997,196.630112,9836594
2019-11-14,196.250000,203.149994,194.050003,202.300003,200.697647,4141184
2019-11-15,202.000000,205.000000,200.800003,203.600006,201.987350,3314555
2019-11-18,203.800003,205.600006,200.100006,201.149994,199.556747,2041767
2019-11-19,202.000000,202.600006,196.250000,199.699997,198.118240,2954848
2019-11-20,198.500000,207.449997,198.100006,205.699997,204.070709,3488019
2019-11-21,206.899994,209.000000,201.949997,205.500000,203.872299,4409698
2019-11-22,204.750000,206.300003,200.100006,203.449997,201.838531,2545651
2019-11-25,201.899994,216.250000,201.600006,215.199997,213.495468,6805228
2019-11-26,214.750000,217.699997,207.149994,210.600006,208.931900,5247790
2019-11-27,209.899994,215.199997,208.500000,213.550003,211.858536,4051404
2019-11-28,212.800003,216.199997,210.500000,213.100006,211.412109,4234343
2019-11-29,212.399994,221.500000,211.699997,214.899994,213.197845,7969827
2019-12-02,212.000000,213.699997,206.050003,209.000000,207.344574,3169460
2019-12-03,208.000000,209.949997,203.550003,207.850006,206.203690,2382612
2019-12-04,205.800003,213.500000,205.300003,212.449997,210.767242,2917279
2019-12-05,213.000000,213.699997,207.350006,208.399994,206.749313,2309030
2019-12-06,208.449997,210.050003,205.050003,206.500000,204.864380,1958477
2019-12-09,205.899994,209.699997,202.399994,207.449997,205.806854,2550809
2019-12-10,207.449997,208.199997,203.300003,204.199997,202.582581,2139886
2019-12-11,203.100006,207.800003,202.649994,206.149994,204.517136,2155584
2019-12-12,206.899994,212.350006,206.600006,210.399994,208.733490,2958155
2019-12-13,210.500000,213.250000,208.500000,212.199997,210.519226,2867800
2019-12-16,212.100006,213.250000,209.399994,210.500000,208.832687,2184582
2019-12-17,210.500000,213.199997,210.000000,211.199997,209.527145,1968218
2019-12-18,211.800003,212.449997,205.600006,208.149994,206.501297,2542320
2019-12-19,207.649994,211.000000,206.750000,210.550003,208.882294,2180662
2019-12-20,210.000000,220.800003,209.500000,218.800003,217.066956,6997898
2019-12-23,217.750000,220.800003,212.399994,214.550003,212.850616,3709426
2019-12-24,214.550003,216.949997,207.600006,209.149994,207.493378,2984621
2019-12-26,208.949997,211.100006,205.600006,208.949997,207.294968,3299177
2019-12-27,209.050003,211.199997,207.100006,209.100006,207.443787,2240503
2019-12-30,209.899994,211.600006,208.000000,208.649994,206.997330,1938731
2019-12-31,208.699997,210.750000,207.649994,208.350006,206.699722,1600059
2020-01-01,209.000000,210.449997,206.649994,207.850006,206.203690,1553127
2020-01-02,208.000000,213.199997,207.500000,211.199997,209.527145,2991937
2020-01-03,210.250000,212.350006,205.800003,208.300003,206.650116,2512421
2020-01-06,207.750000,207.750000,197.750000,199.550003,197.969421,4353179
2020-01-07,200.550003,205.699997,200.550003,204.050003,202.433792,2966120
2020-01-08,201.000000,203.550003,194.550003,201.500000,199.903976,5762654
2020-01-09,201.899994,208.899994,201.899994,208.000000,206.352493,3496063
2020-01-10,208.000000,213.000000,205.899994,209.100006,207.443787,2769132
2020-01-13,210.649994,216.250000,209.600006,213.600006,211.908157,3527267
2020-01-14,213.449997,215.500000,211.850006,214.350006,212.652206,1775182
2020-01-15,214.500000,218.000000,212.500000,216.600006,214.884384,1982079
2020-01-16,217.699997,222.500000,217.000000,220.000000,218.257446,4280379
2020-01-17,216.000000,229.250000,213.699997,228.399994,226.590912,10810744
2020-01-20,229.550003,232.250000,224.149994,226.550003,224.755569,4546367
2020-01-21,224.350006,227.000000,220.500000,224.250000,222.473785,2813526
2020-01-22,224.800003,228.000000,221.149994,225.899994,224.110718,2939366
2020-01-23,226.000000,231.199997,225.750000,229.600006,227.781418,2650092
2020-01-24,225.500000,232.399994,219.000000,229.750000,227.930222,7154795
2020-01-27,229.500000,236.449997,226.050003,230.550003,228.723892,5293975
2020-01-28,232.250000,234.500000,229.100006,229.899994,228.079025,2161711
2020-01-29,231.699997,238.350006,231.000000,232.300003,230.460037,3738186
2020-01-30,232.300003,232.750000,228.199997,231.500000,229.666351,2192123
2020-01-31,231.000000,234.550003,227.149994,229.449997,227.632599,2720308
2020-02-03,221.699997,224.649994,215.600006,220.899994,219.150314,2720614
2020-02-04,222.649994,227.149994,222.050003,225.449997,223.664276,2028088
2020-02-05,226.750000,239.300003,222.550003,236.250000,234.378738,8985919
2020-02-06,237.399994,243.600006,234.100006,236.500000,234.626755,8852675
2020-02-07,236.399994,242.149994,235.250000,239.500000,237.602997,5052443
2020-02-10,239.500000,245.149994,237.550003,244.500000,242.563385,5588211
2020-02-11,245.199997,248.600006,243.649994,245.300003,243.357056,3533751
2020-02-12,245.899994,251.399994,245.000000,249.699997,247.722198,4490312
2020-02-13,249.800003,252.750000,248.250000,251.449997,249.458328,2563148
2020-02-14,252.500000,258.600006,251.550003,256.149994,254.121109,4968325
2020-02-17,256.899994,257.399994,251.649994,252.500000,250.500031,2411524
2020-02-18,251.649994,251.649994,245.250000,249.449997,247.474167,2430446
2020-02-19,250.000000,255.500000,249.899994,254.000000,251.988144,2101729
2020-02-20,253.199997,261.000000,252.649994,258.649994,256.601318,3108173
2020-02-24,254.800003,255.850006,244.100006,247.250000,245.291595,3309214
2020-02-25,249.800003,251.750000,242.399994,246.449997,244.497940,3309962
2020-02-26,244.000000,246.300003,241.000000,242.800003,240.876846,2897390
2020-02-27,241.449997,241.449997,232.050003,234.149994,232.295364,3568055
2020-02-28,221.000000,226.800003,217.000000,218.649994,216.918137,3364181
2020-03-02,223.000000,226.699997,216.149994,218.600006,216.868546,3162614
2020-03-03,221.000000,228.649994,219.250000,225.750000,223.961899,2992170
2020-03-04,226.100006,227.000000,213.550003,221.100006,219.348740,5216787
2020-03-05,223.750000,226.850006,219.350006,221.750000,219.993591,3159080
2020-03-06,215.100006,216.750000,207.500000,214.750000,213.049026,4375226
2020-03-09,207.000000,208.500000,197.250000,199.699997,198.118240,2763988
2020-03-11,197.399994,205.000000,192.250000,195.750000,194.199524,3763186
2020-03-12,180.100006,183.899994,160.449997,162.149994,160.865646,4834390
2020-03-13,145.949997,161.350006,129.750000,148.750000,147.571793,7463176
2020-03-16,141.000000,142.300003,128.649994,134.699997,133.633087,6582749
2020-03-17,135.699997,142.550003,130.500000,133.399994,132.343369,6388061
2020-03-18,135.899994,137.000000,127.099998,130.199997,129.168716,4255688
2020-03-19,121.000000,132.949997,118.199997,128.899994,127.879013,5517080
2020-03-20,138.000000,141.600006,128.699997,137.699997,136.609314,4496351
2020-03-23,123.050003,135.000000,118.199997,120.900002,120.819801,1456143
2020-03-24,125.000000,132.949997,116.400002,130.350006,130.263535,5125923
2020-03-25,126.000000,134.899994,125.000000,132.300003,132.212250,2771318
2020-03-26,135.000000,152.000000,132.050003,140.250000,140.156967,7980255
2020-03-27,146.000000,151.000000,126.250000,128.000000,127.915092,4378366
2020-03-30,124.000000,129.800003,121.000000,128.699997,128.614624,2397592
2020-03-31,131.699997,138.449997,129.449997,137.600006,137.508728,2200227
2020-04-01,138.949997,138.949997,131.800003,133.949997,133.861145,1997603
2020-04-03,134.000000,134.600006,128.000000,129.050003,128.964401,1761897
2020-04-07,131.000000,141.500000,131.000000,138.149994,138.058350,2463474
2020-04-08,136.850006,147.149994,134.899994,138.100006,138.008392,3237290
2020-04-09,140.000000,146.250000,140.000000,142.449997,142.355499,2359428
2020-04-13,142.000000,149.000000,136.550003,146.000000,145.903152,2204560
2020-04-15,148.050003,150.949997,143.199997,145.250000,145.153656,3413325
2020-04-16,142.000000,144.850006,140.550003,143.300003,143.204941,2685695
2020-04-17,146.949997,148.550003,141.550003,143.899994,143.804535,2383979
2020-04-20,146.000000,155.449997,142.600006,146.699997,146.602692,6835058
2020-04-21,143.000000,143.000000,134.149994,135.949997,135.859818,3576177
2020-04-22,136.000000,138.800003,132.100006,137.600006,137.508728,6012030
2020-04-23,140.500000,142.500000,137.500000,140.500000,140.406799,3371195
2020-04-24,137.149994,140.550003,134.100006,134.649994,134.560669,1823167
